"site","code","subplot","sample","stigpall","apharudi","aphacaro","aphafulv","bracdepi","camppenn","campamer","campchro","campsubb","campnear","cremminu","formsubs","lasialie","lasiumbr","monomini","monoamer","myrmlati","myrmpine","myrmpunc","myrmspat","nylafais","ponepenn","prenimpa","procsila","struclyp","struohio","pyraorna","strurost","solemole","stenmeri","stenbrev","stendiec","stenimpa","stenschm","stenunkn","tapisess","temnlong","temncurv","site_name","utm_n","utm_e","n","e","elevation_m","sample_x","sample_y"
"RAMY","RAMYLS06B3","B",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288083.5,3953898.5
"RAMY","RAMYLS06B4","B",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288092.5,3953898.5
"RAMY","RAMYLS06C1","C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288043.5,3953867.5
"RAMY","RAMYLS06C2","C",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288052.5,3953867.5
"RAMY","RAMYLS06C3","C",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288043.5,3953858.5
"RAMY","RAMYLS06C4","C",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288052.5,3953858.5
"RAMY","RAMYLS06D1","D",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288083.5,3953867.5
"RAMY","RAMYLS06D2","D",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288092.5,3953867.5
"RAMY","RAMYLS06D3","D",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288083.5,3953858.5
"RAMY","RAMYLS06D4","D",4,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Ramsay Cascade",3953883,288068,35.7060919501939,-83.3425943512557,941,288092.5,3953858.5
"RMCD","RMCDLS04A1","A",1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288374.5,3953514.5
"RMCD","RMCDLS04A2","A",2,0,45,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288383.5,3953514.5
"RMCD","RMCDLS04A3","A",3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288374.5,3953505.5
"RMCD","RMCDLS04A4","A",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288383.5,3953505.5
"RMCD","RMCDLS04B1","B",1,0,5,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288414.5,3953514.5
"RMCD","RMCDLS04B2","B",2,1,6,0,0,16,0,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288423.5,3953514.5
"RMCD","RMCDLS04B3","B",3,0,1,0,0,23,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288414.5,3953505.5
"RMCD","RMCDLS04B4","B",4,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288423.5,3953505.5
"RMCD","RMCDLS04C1","C",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288374.5,3953474.5
"RMCD","RMCDLS04C2","C",2,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288383.5,3953474.5
"RMCD","RMCDLS04C3","C",3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288374.5,3953465.5
"RMCD","RMCDLS04C4","C",4,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288383.5,3953465.5
"RMCD","RMCDLS04D1","D",1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288414.5,3953474.5
"RMCD","RMCDLS04D2","D",2,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288423.5,3953474.5
"RMCD","RMCDLS04D3","D",3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288414.5,3953465.5
"RMCD","RMCDLS04D4","D",4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramsey Cascades Tr.",3953490,288399,35.7026227858309,-83.3388349007799,770,288423.5,3953465.5
"ROFR","ROFRLS06A1","A",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276788.5,3951393.5
"ROFR","ROFRLS06A2","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276797.5,3951393.5
"ROFR","ROFRLS06A3","A",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276788.5,3951384.5
"ROFR","ROFRLS06A4","A",4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276797.5,3951384.5
"ROFR","ROFRLS06B1","B",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276828.5,3951393.5
"ROFR","ROFRLS06B2","B",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276837.5,3951393.5
"ROFR","ROFRLS06B3","B",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276828.5,3951384.5
"ROFR","ROFRLS06B4","B",4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276837.5,3951384.5
"ROFR","ROFRLS06C1","C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276788.5,3951353.5
"ROFR","ROFRLS06C2","C",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276797.5,3951353.5
"ROFR","ROFRLS06C3","C",3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276788.5,3951344.5
"ROFR","ROFRLS06C4","C",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276797.5,3951344.5
"ROFR","ROFRLS06D1","D",1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276828.5,3951353.5
"ROFR","ROFRLS06D2","D",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276837.5,3951353.5
"ROFR","ROFRLS06D3","D",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276828.5,3951344.5
"ROFR","ROFRLS06D4","D",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roaring Fork",3951369,276813,35.6809545316714,-83.4662033466358,900,276837.5,3951344.5
"SNRG","SNRGLS04A1","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299203.5,3957469.5
"SNRG","SNRGLS04A2","A",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299212.5,3957469.5
"SNRG","SNRGLS04A3","A",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299203.5,3957460.5
"SNRG","SNRGLS04A4","A",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299212.5,3957460.5
"SNRG","SNRGLS04B1","B",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299243.5,3957469.5
"SNRG","SNRGLS04B2","B",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299252.5,3957469.5
"SNRG","SNRGLS04B3","B",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299243.5,3957460.5
"SNRG","SNRGLS04B4","B",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299252.5,3957460.5
"SNRG","SNRGLS04C1","C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299203.5,3957429.5
"SNRG","SNRGLS04C2","C",2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299212.5,3957429.5
"SNRG","SNRGLS04C3","C",3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299203.5,3957420.5
"SNRG","SNRGLS04C4","C",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299212.5,3957420.5
"SNRG","SNRGLS04D1","D",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299243.5,3957429.5
"SNRG","SNRGLS04D2","D",2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299252.5,3957429.5
"SNRG","SNRGLS04D3","D",3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299243.5,3957420.5
"SNRG","SNRGLS04D4","D",4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Snake Den Ridge",3957445,299228,35.7405267062379,-83.2202129905468,988,299252.5,3957420.5
"STGA","STGALS05A1","A",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309550.5,3952535.5
"STGA","STGALS05A2","A",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309559.5,3952535.5
"STGA","STGALS05A3","A",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309550.5,3952526.5
"STGA","STGALS05A4","A",4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309559.5,3952526.5
"STGA","STGALS05B1","B",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309590.5,3952535.5
"STGA","STGALS05B2","B",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309599.5,3952535.5
"STGA","STGALS05B3","B",3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309590.5,3952526.5
"STGA","STGALS05B4","B",4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309599.5,3952526.5
"STGA","STGALS05C1","C",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309550.5,3952495.5
"STGA","STGALS05C2","C",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309559.5,3952495.5
"STGA","STGALS05C3","C",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309550.5,3952486.5
"STGA","STGALS05C4","C",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309559.5,3952486.5
"STGA","STGALS05D1","D",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309590.5,3952495.5
"STGA","STGALS05D2","D",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309599.5,3952495.5
"STGA","STGALS05D3","D",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309590.5,3952486.5
"STGA","STGALS05D4","D",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Sterling Gap",3952511,309575,35.6981311460167,-83.104693052965,1231,309599.5,3952486.5
"THDI","THDILS06A1","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282869.5,3940072.5
"THDI","THDILS06A2","A",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282878.5,3940072.5
"THDI","THDILS06A3","A",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282869.5,3940063.5
"THDI","THDILS06A4","A",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282878.5,3940063.5
"THDI","THDILS06B1","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282909.5,3940072.5
"THDI","THDILS06B2","B",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282918.5,3940072.5
"THDI","THDILS06B3","B",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282909.5,3940063.5
"THDI","THDILS06B4","B",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282918.5,3940063.5
"THDI","THDILS06C1","C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282869.5,3940032.5
"THDI","THDILS06C2","C",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282878.5,3940032.5
"THDI","THDILS06C3","C",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282869.5,3940023.5
"THDI","THDILS06C4","C",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282878.5,3940023.5
"THDI","THDILS06D1","D",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282909.5,3940032.5
"THDI","THDILS06D2","D",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282918.5,3940032.5
"THDI","THDILS06D3","D",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282909.5,3940023.5
"THDI","THDILS06D4","D",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Thomas Divide",3940048,282894,35.5803294709776,-83.3960150575354,1300,282918.5,3940023.5
"TLGP","TLGPLS04A1","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279645.5,3950402.5
"TLGP","TLGPLS04A2","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279654.5,3950402.5
"TLGP","TLGPLS04A3","A",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279645.5,3950393.5
"TLGP","TLGPLS04A4","A",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279654.5,3950393.5
"TLGP","TLGPLS04B1","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279685.5,3950402.5
"TLGP","TLGPLS04B2","B",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279694.5,3950402.5
